Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4233522774,https://www.linkedin.com/jobs/view/4233522774,Pending,Unknown,2025-07-03 08:32:47.998878,Found a Bad Word in About Job,"
About the job
Why Charlie Health?

Millions of people across the country are navigating mental health conditions, substance use disorders, and eating disorders, but too often, they’re met with barriers to care. From limited local options and long wait times to treatment that lacks personalization, behavioral healthcare can leave people feeling unseen and unsupported.

Charlie Health exists to change that. Our mission is to connect the world to life-saving behavioral health treatment. We deliver personalized, virtual care rooted in connection—between clients and clinicians, care teams, loved ones, and the communities that support them. By focusing on people with complex needs, we’re expanding access to meaningful care and driving better outcomes from the comfort of home.

As a rapidly growing organization, we're reaching more communities every day and building a team that’s redefining what behavioral health treatment can look like. If you're ready to use your skills to drive lasting change and help more people access the care they deserve, we’d love to meet you.

About The Role

The Web Developer is responsible for supporting the stability, accuracy, and efficiency of Charlie Health’s WordPress platform and analytics infrastructure. This role assists with day-to-day site operations including structured content updates, A/B test execution, tracking integrity across GA4 and third-party tools, and performance maintenance. They will also contribute to scaling content frameworks, modernizing legacy code using LLM tools, and identifying opportunities to automate manual workflows. This role enables the web team to reduce technical debt, improve development velocity, and focus on strategic growth initiatives.

We’re a team of passionate, forward-thinking professionals eager to take on the challenge of the mental health crisis and play a formative role in providing life-saving solutions. If you’re inspired by our mission and energized by the opportunity to increase access to mental healthcare and impact millions of lives in a profound way, apply today.

Responsibilities

Review and understand the site’s codebase, theme structure, deployment process, and server architecture
Assist with content updates using WordPress (ACF-based), including bulk imports and templated workflows
Participate in A/B test setup and deployment via VWO; assist with test QA and post-test reporting
Consolidate and maintain internal documentation for tracking specs, workflows, and development standards
Manage tracking configurations and monitor health of tools like GA4, Osano, and VWO
Independently QA UTM and tracking data; implement lightweight automation for reporting and validation
Own execution of structured content updates and plugin maintenance with minimal oversight
Support rollout of programmatic SEO by assisting with templating, page creation, and QA
Use LLM tools to refactor and modernize portions of the existing codebase
Propose and implement base theme improvements for performance, maintainability, and scalability
Maintain and execute updates across Charlie Health subdomains (content and code)
Identify and propose automation opportunities to reduce manual maintenance and improve efficiency

Requirements

1-3 years of experience working in WordPress theme development or related environments
Proficiency in HTML, CSS, JavaScript, and PHP
Familiarity with WordPress theme structure, ACF, multisite environments, and WP Engine or similar webhosts
Experience with analytics and tracking tools (GA4, Freshpaint, Osano, or equivalent)
Experience with A/B testing platforms (ideally VWO) including setup and monitoring
Ability to read and optimize legacy codebases, ideally with use of modern dev tools and LLMs
Strong QA and troubleshooting skills across both content and code workflows
Demonstrated ability to manage structured content updates and handle plugin maintenance safely
Attention to detail in formatting, testing, and documentation
Strong written communication skills for SOPs, change logs, and technical documentation
Self-starter capable of managing time effectively and identifying process improvement opportunities
Bonus: Experience with performance optimization (Lighthouse audits, lazy loading, caching) and automation tools

Benefits

Charlie Health is pleased to offer comprehensive benefits to all full-time, exempt employees. Read more about our benefits here.

The total target base compensation for this role will be between $79,000 and $100,000 per year at the commencement of employment. In addition to base compensation, this role also offers a performance bonus. The expected total cash compensation range, including potential bonus, will be between $83,000 and $105,000 per year. Please note, pay will be determined on an individualized basis and will be impacted by location, experience, expertise, internal pay equity, and other relevant business considerations. Further, cash compensation is only part of the total compensation package, which, depending on the position, may include stock options and other Charlie Health-sponsored benefits.

Our Values

Connection: Care deeply & inspire hope.
Congruence: Stay curious & heed the evidence.
Commitment: Act with urgency & don’t give up.

Please do not call our public clinical admissions line in regard to this or any other job posting.

Please be cautious of potential recruitment fraud. If you are interested in exploring opportunities at Charlie Health, please go directly to our Careers Page: https://www.charliehealth.com/careers/current-openings. Charlie Health will never ask you to pay a fee or download software as part of the interview process with our company. In addition, Charlie Health will not ask for your personal banking information until you have signed an offer of employment and completed onboarding paperwork that is provided by our People Operations team. All communications with Charlie Health Talent and People Operations professionals will only be sent from @charliehealth.com email addresses. Legitimate emails will never originate from gmail.com, yahoo.com, or other commercial email services.

Recruiting agencies, please do not submit unsolicited referrals for this or any open role. We have a roster of agencies with whom we partner, and we will not pay any fee associated with unsolicited referrals.

At Charlie Health, we value being an Equal Opportunity Employer. We strive to cultivate an environment where individuals can be their authentic selves. Being an Equal Opportunity Employer means every member of our team feels as though they are supported and belong. We value diverse perspectives to help us provide essential mental health and substance use disorder treatments to all young people.

Charlie Health applicants are assessed solely on their qualifications for the role, without regard to disability or need for accommodation.

By submitting your application, you agree to receive SMS messages from Charlie Health regarding your application. Message and data rates may apply. Message frequency varies. You can reply STOP to opt out at any time. For help, reply HELP.

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4260271059,https://www.linkedin.com/jobs/view/4260271059,Pending,Unknown,2025-07-03 08:48:10.487329,Found a Bad Word in About Job,"
About the job
👨‍💻 Hiring – : Sr. Software Engineer (.NET + Angular)
📍 Locations: Bangalore (Hybrid) + C2H (6 month + extendable)
🧾 Experience: 7-9 yrs
⏳ Notice Period: Immediate joiners preferred
🕒 Shift: UK Shift
💡 Skill: 
 C#.NET and ASP.NET Core or Blazor technologies, HTML, CSS, Blazor Web Assembly, Blazor Server and T-SQL, HTML, JavaScript, jQuery, and CSS, understanding of SignalR messaging framework, OOPs concepts, SOLID principles, and design patterns such as MVVM and component-based architecture, SPA (Single Page Application) framework components-based model, Hands-on experience developing complex Stored Procedures, Triggers, and Views in Azure SQL Server, Azure App Services, Azure Functions, Azure Container Apps, cloud deployments, and basic cloud administrations. 
Candidates should have project experience in Angular environment and not just theoretical knowledge

📩 Do you have above skill? Send your updated resume to 👉 career@rigami.in with subject line as ""Sr. Software Engineer (.NET + Angular)""

📎 Please include: Full Name, Email ID, and Mobile Number
Feel free to share with friends who might be interested!
Please follow below pages for latest updates
https://lnkd.in/e3ujm75s 
https://www.rigami.in/

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4259160758,https://www.linkedin.com/jobs/view/4259160758,Pending,Unknown,2025-07-03 08:48:51.082259,Asking for Security clearance,"
About the job
Key Responsibilities
Collaborate with development teams, product managers, data scientists, and analysts to ideate and build software solutions.
Design scalable client-side and server-side architectures.
Develop front-end applications using appealing, mobile-responsive designs.
Build and manage robust, well-functioning databases and backend applications.
Write secure, efficient, and effective APIs for seamless data and model integration.
Troubleshoot, debug, and upgrade applications to maintain responsiveness and efficiency.
Implement data security best practices for APIs, services, and data storage.
Write comprehensive technical documentation for new and existing applications.
Build full-stack Python applications and service wrappers for delivering predictive services on cloud infrastructure.
Participate in designing scalable architectures and implementing AI/ML model serving for SAAS applications.
Technical Requirements:

Backend Development
Proficiency in Python for backend services.
Proven experience with Flask and Jinja templates for backend and front-end integration.
Experience building and managing APIs to run AI/ML models efficiently.
Hands-on experience developing applications with MongoDB and RDS.
Frontend Development
Strong knowledge of front-end languages and libraries, including HTML, CSS, JavaScript, XML, jQuery.
Experience with modern JavaScript frameworks such as React, Node.js, and Angular.
Experience with AGGrid for dynamic and scalable grid representations.
Cloud & DevOps
Experience deploying and managing applications on AWS EC2.
Strong understanding of application serving with Gunicorn behind Nginx reverse proxy.
Familiarity with AWS Parameter Store for managing application secrets.
Hands-on experience with AWS Lambda, S3, CloudWatch, and RDS.
Proficient with Docker for containerization and deployment of applications.
Knowledge of CI/CD pipelines and deployment best practices.
Expertise in monitoring, scaling, and optimizing application performance on cloud infrastructure.
Security & Best Practices
Understanding of data protection, compliance, and security best practices in application development and cloud environments.

Qualifications

Bachelor’s Degree in Computer Science, Engineering, Statistics, or a relevant field.
6+ years of proven experience as a Full Stack Developer or similar role in software development, preferably building both desktop and mobile applications.
High-level analytical and problem-solving skills to address complex challenges in healthcare data.
Nice to Have
Familiarity with healthcare data standards and healthcare analytics.
Experience in building HIPAA-compliant applications.

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4257916795,https://www.linkedin.com/jobs/view/4257916795,Pending,Unknown,2025-07-03 08:48:56.933202,Required experience is high,"
About the job
Hi All,

We are looking for passionate Java + React, Full stack Developers.
Minimum Qualifications
• 6+ years of software development experience in a professional environment and/or comparable experience such as:
o Wide breath of engineering experience.
o Hands-on expertise with application design, software development, and automated testing.
o Experience with distributed (multi-tiered) systems, algorithms, and relational databases.
o Bachelor’s degree in computer science, computer science engineering, or related experience required; advanced degree preferred.
• 3+ years React.
• 3+ years Java Spring Boot, REST/ SOAP, APIs
• 3+ years Database such as mysql, postgres, oracle, or Db2.
• Experience with CI/CD tools (GitHub, GitHub Actions, Jenkins)
• Experience with testing tools (JJnit, JMeter, Postman, etc)
Handson experience in Java, Springboot, Microservices 
Additional Skills & Qualifications
Experience with Spark will be a plus
Must have experience working on large scale, ideally enterprise level, external customer facing applications

Work Environment
Hybrid 3 days in office
Tech sits side by side product
Lean passionate team of engineers who take initiative
tech company culture
Can- do attitude
look for sharp thinkers who have good foundations and can learn new technologies, problem solve in their day to day

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4255827168,https://www.linkedin.com/jobs/view/4255827168,Pending,Unknown,2025-07-03 08:49:01.812614,Required experience is high,"
About the job
We’re looking for a skilled Senior Full Stack Developer.

Role Highlights:
Position: Senior Full stack Developer
Experience: 6+ years
Location: Bengaluru- Onsite
Notice Period: Immediate/15 days joiners preferred

Job Overview:

Must have skills- React.JS, Node.JS, JavaScript and AWS Gateway, and Cognito

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4257554126,https://www.linkedin.com/jobs/view/4257554126,Pending,Unknown,2025-07-03 08:49:33.695899,Found a Bad Word in About Job,"
About the job
The healthcare industry is the next great frontier of opportunity for software development, and Health Catalyst is one of the most dynamic and influential companies in this space. We are working on solving national-level healthcare problems, and this is your chance to improve the lives of millions of people, including your family and friends. Health Catalyst is a fast-growing company that values smart, hardworking, and humble individuals. Each product team is a small, mission-critical team focused on developing innovative tools to support Catalyst’s mission to improve healthcare performance, cost, and quality.
Health Catalyst is expanding and maintains a large suite of Improvement Apps that contribute to healthcare analytics and process improvement solutions. This includes products that manage the care of health system populations, better serve patients at the point of care, reduce health system costs, and reduce clinician workload.

Job Summary:
As a Software development Engineer, you will be working with diverse Improvement Apps, software engineering team designing, developing, and maintaining various platforms that serve internal HCAT team members, clinicians, and patients. You will rely on Test-Driven Development to safely enhance and refactor our system, shipping production code multiple times per week. And you will go to bed each night with the comfort that your code is improving outcomes for patients.
If you love…
Help drive clarity and prototype individual features or problems
Knowledge of architecture patterns and the ability to design and complete features / tasks that are 50-60% well defined.
Can discern where gaps can be filled in without consulting a Product Manager or another programmer and can judge when a consultation is needed.

Work is reviewed with the occasional need for material direction or implementation changes
Seeks and provides guidance via PR reviews, pair-programming and other interactions with Engineers and Product Managers
It is second nature to develop high code quality standards balanced with the needs of real-world customer timelines.
Possesses a passion and drive to deliver exceptional products and follows established patterns and approaches within existing code bases with ease.

Takes ownership of learning and growth
Capitalizes on internal and external opportunities for learning.
Identifies gaps in knowledge/skills and seeks ways to close those gaps (self-guided learning, pairing, seeking guidance for yourself and developing guidance for less experienced members of the team)

Periodic On Call Rotation
Ability to communicate with Customer Success about customer issues that are escalated to Engineering and help quantify customer impact.
Can Respond quickly to operational emergencies, find short term resolutions and plan long term fixes to avoid similar issues in the future.

What you own in the role:
Interpreting data, analyzing results, using statistical techniques and providing ongoing reports relating to how patients engage with content.
Contribute to the design and implementation of databases, data collection systems, data analytics and other strategies that optimize statistical analysis and data quality used in Health Catalyst’s ML/AI services.
Acquiring data from primary or secondary data sources, extracting data sets from relational databases, and maintaining databases/data systems that can be incorporated into our data products.
Filtering and “cleaning” data by reviewing reports and performance indicators to locate and correct code problems.
Working with management to prioritize business and information needs.
Locating and defining new process improvement opportunities.

What you bring to this role:
Bachelor's degree or equivalent practical experience preferred.
Strong working knowledge of C#/.Net/ Angular / Microservices/ DS&A
Strong working knowledge of CI/CD
Strong hands on experience with NgRx framework.
Strong knowledge of and experience with cloud (azure)
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy, in a timely manner
Adept at constructing efficient queries, writing reports and presenting findings
Ability to manage multiple and simultaneous responsibilities and to prioritize scheduling of work
Strong verbal and written communication skills
5+ years work experience as a app developer
BS or MS in Statistics, Mathematics, Economics, Computer Science, Information Management, or a similar field
An understanding of healthcare data is a plus, but not a requirement

You may also bring:
Experience with cloud infrastructure and architecture patterns, either Azure or AWS preferred.
Software development experience within healthcare IT and understands key data models (clinical, claims, financial, etc.) and interoperability standards such as HL7v2, CDA, EMR, and FHIR
Knowledge of healthcare compliance and how it applies to Application Security
Agile/Scrum software development practices
Business Intelligence or Data warehousing experience.
Preferred Experience and Education:
BS/BA or MS in Computer science, information systems, or other technology/science degree.
A minimum of 5 years of experience in building commercial software, SaaS, or digital platforms.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4258622951,https://www.linkedin.com/jobs/view/4258622951,Pending,Unknown,2025-07-03 08:49:47.273853,Found a Bad Word in About Job,"
About the job
Role: Dot Net Full Stack Developer/Lead
Experience: 5-10 years
Location: Kochi/Chennai/Bangalore/Hyderabad (should be willing to relocate to these locations)
Mode: Hybrid
Open positions: 4


Job Summary: 
We are looking for a highly experienced and versatile Full Stack Lead/Developer to join our dynamic development team. The ideal candidate will have a strong command of both front-end and back-end technologies, a passion for building scalable web applications, and a proven track record of delivering high-quality software solutions in agile environments. 
 Key Responsibilities: 
Design, develop, and maintain scalable web applications across the full stack. 
Collaborate with cross-functional teams including product managers, designers, and QA engineers. 
Develop RESTful APIs and integrate third-party services. 
Optimize applications for maximum speed, scalability, and responsiveness. 
Write clean, maintainable, and well-documented code. Participate in code reviews, architecture discussions, and sprint planning. 
Mentor junior developers and contribute to team knowledge sharing. Ensure application security, performance, and compliance with best practices. 
 Required Skills & Qualifications: 
4+ years of experience in full stack development. 
Strong proficiency in: Front-end: React.js, Angular, or Vue.js; HTML5, CSS3, JavaScript/TypeScript 
Back-end: Node.js, Python (Django/Flask), Java (Spring Boot), or .NET Core 
Databases: PostgreSQL, MySQL, MongoDB, or similar Cloud Platforms: AWS, Azure, or GCP DevOps 
Tools: Docker, Kubernetes, Jenkins, Git, CI/CD pipelines 
Experience with microservices architecture and API development. 
Solid understanding of software engineering principles, design patterns, and best practices. 
Excellent problem-solving, debugging, and communication skills. 
 Preferred Qualifications: 
Experience with GraphQL, WebSockets, or serverless architectures. 
Familiarity with Agile/Scrum methodologies. 
Exposure to performance tuning and application monitoring tools. 
Bachelor's or Master's degree in Computer Science, Engineering, or related field.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4257189005,https://www.linkedin.com/jobs/view/4257189005,Pending,Unknown,2025-07-03 08:50:42.656222,Required experience is high,"
About the job
Job Opportunity: Senior Full Stack Developer (JavaScript, Node.js, React.js)
Location: Thane, Maharashtra (Work from Office Only)
Company: U.S.-based MNC (Global Tech Leader)
Experience: 10 to 15 Years
Work Mode: Full-Time | On-site | No Remote/WFH

Role Overview
We’re seeking a highly experienced and hands-on Senior Full Stack Developer with deep expertise in JavaScript, Node.js, TypeScript, and React.js to lead enterprise-grade application development. This is a strategic and technical role for a professional who can architect, develop, and deploy scalable web solutions in a fast-paced, collaborative environment.
Key Responsibilities
Lead end-to-end full stack development using React.js (frontend) and Node.js (backend)
Architect and build high-performance, reusable, and scalable applications
Mentor junior developers, lead code reviews, and enforce coding standards
Collaborate closely with global product and engineering teams on system design and integration
Optimize application performance, security, and responsiveness
Troubleshoot production issues and implement long-term fixes
Stay updated with the latest trends in JavaScript frameworks and backend technologies
Required Skills & Qualifications
10–15 years of total experience in full-stack web development
Expert proficiency in JavaScript, React.js, Node.js, TypeScript, Next JS and RESTful APIs
Strong knowledge of frontend build tools (Webpack, Babel), state management (Redux/Context API), and UI performance optimization
Experience in Express.js, MongoDB / PostgreSQL, and Microservices architecture
Hands-on with CI/CD pipelines, Git workflows, Docker is a plus
Excellent understanding of software design patterns and coding best practices
Strong communication skills and ability to collaborate in a multi-timezone setup

Experience required 10 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4258636463,https://www.linkedin.com/jobs/view/4258636463,Pending,Unknown,2025-07-03 08:50:53.685398,Required experience is high,"
About the job
Note: We are looking for only Immediate Joiners or who can join within 15 days.

About ValueLabs:
ValueLabs is a global software, product, and business transformation company. We design and develop innovative solutions to help businesses thrive in the digital age. We are passionate about delivering exceptional value to our clients and fostering a collaborative, growth-oriented environment for our employees.

Job Title: Node.JS Developer
Job Summary:
We are seeking a talented and motivated Node.js/Microservices Engineer to join our growing team. In this role, you will be responsible for designing, developing, and maintaining high-performance, scalable microservices using Node.js and Typescript. You will collaborate with a team of engineers to deliver innovative solutions for our clients, primarily within the Media and Entertainment industry. This position offers the opportunity to work on cutting-edge technologies and contribute to impactful projects.

Key Responsibilities:

Requirements:
Design, develop, and deploy microservices using Node.js and Typescript. 
Write clean, maintainable, and well-documented code. 
Participate in code reviews to ensure code quality and adherence to best practices. 
Collaborate with cross-functional teams (product, design, QA) throughout the development lifecycle. 
Contribute to the architecture and design of scalable and resilient systems. 
Troubleshoot and debug issues in production environments. 
Implement and maintain CI/CD pipelines. 
Stay up to date with the latest trends and technologies in Node.js and microservices development. 
Work within an Agile/Scrum development methodology.

Nice to Have:
Required Skills & Experience:
Strong proficiency in Node.js and Typescript. 
Experience building and deploying microservices. 
Solid understanding of RESTful API design principles. 
Experience with databases (e.g., Postgres, DynamoDB, MongoDB). 
Familiarity with containerization technologies (e.g., Docker, Kubernetes). 
Experience with version control systems (e.g., Git). 
Knowledge of testing frameworks (e.g., Jest, Mocha). 
Understanding of cloud platforms (e.g., AWS). 
Experience with CI/CD pipelines (e.g., Jenkins, GitHub Actions). 
Strong problem-solving and communication skills.
Immediate Joiner:
We are looking for an experienced Senior Node.JS Developer to join our team immediately.
The ideal candidate will have a strong background in Node.JS, Microservices and Typescript, with 7+ years of experience in software development, and be able to start working on day one.
We offer a competitive salary and benefits package, as well as opportunities for career growth and professional development.


Note: We are looking for only Immediate Joiners or who can join within 15 days.

Experience required 7 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4258717611,https://www.linkedin.com/jobs/view/4258717611,Pending,Unknown,2025-07-03 08:51:09.404503,Found a Bad Word in About Job,"
About the job
Full stack Developer (DotNet,Python,React)
Location - Bangalore
Years of experience needed – 
4-5 years of relevant experience 
Mandatory skill/asks:
Strong experience with Python, .NET Core / ASP.NET Core, and C#
Ability to write both front-end and back-end code in Python and .NET
Mandatory: Experience working on Python APIs and knowledge of how to build APIs
Shift timing: General working hours
Good to have: Experience with RESTful services
Mandatory: Relevant experience in the skills mentioned (4 to 5 years, not less)
JD & Responsibilities: 
Develop and maintain scalable web applications using Python, .NET (ASP.NET Core) on the backend and React on the frontend.
Collaborate with UI/UX designers, product managers, and other developers to define, design, and ship new features.
Design and optimize relational (SQL Server/PostgreSQL) and/or NoSQL (MongoDB/Cosmos DB) databases.
Write clean, maintainable, and efficient code with a strong emphasis on performance and scalability.
Implement RESTful APIs and integrate third-party APIs and services.
Conduct code reviews, write unit/integration tests, and follow Agile development practices.
Troubleshoot and debug application issues across the stack.
Stay current with emerging technologies and trends to improve our applications and development processes.
Required Skills:
Strong experience with Python, .NET Core / ASP.NET Core, C#
Solid frontend development experience with React.js (Hooks, Context API, Redux is a plus)
Strong knowledge of HTML, CSS, JavaScript, and TypeScript
Experience designing and working with SQL databases (e.g., SQL Server, PostgreSQL)
Familiarity with NoSQL databases (e.g., MongoDB, Redis)
Experience building and consuming RESTful APIs
Familiarity with version control systems like Git.
Experience in building APIs using Python (Flask API/Fast API) is a plus.
Understanding of CI/CD pipelines, Docker, and cloud platforms (Azure/AWS) is a plus

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4259490457,https://www.linkedin.com/jobs/view/4259490457,Pending,Unknown,2025-07-03 08:51:15.754762,Found a Bad Word in About Job,"
About the job
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
We are seeking a talented and experienced Senior Full Stack Developer to join our dynamic team in India. As a Senior Full Stack Developer, you will be responsible for designing, developing, and maintaining web applications that meet our clients' needs. You will work closely with our team of developers, designers, and project managers to deliver high-quality solutions to our clients.
Responsibilities:
- Designing and developing web applications using modern technologies and best practices
- Collaborating with team members to define project requirements and deliverables
- Writing clean, efficient, and maintainable code
- Conducting code reviews and providing feedback to junior developers
- Troubleshooting and debugging issues in existing applications
- Staying up-to-date with the latest trends and technologies in web development
Requirements:
- Bachelor's degree in Computer Science, Information Technology, or any related field
- Minimum of 5 years of experience as a Full Stack Developer
- Proficiency in front-end technologies such as HTML, CSS, JavaScript, and ReactJS
- Proficiency in back-end technologies such as C# .NET, NodeJS, ExpressJS
- Proficiency in RDBMs and NoSQL database technologies such as MSSQL, MySQL and MongoDB
- Experience with cloud services such as AWS or Azure
- Strong problem-solving skills and attention to detail
- Excellent communication and teamwork skills
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits

If you are a passionate and motivated developer looking to take your career to the next level, we want to hear from you. Apply now to join Teamified and help us build innovative solutions for our clients.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4259506224,https://www.linkedin.com/jobs/view/4259506224,Pending,Unknown,2025-07-03 08:51:22.114779,Required experience is high,"
About the job
Job Description: Full Stack Engineer
Location: INDIA, Remote
Experience: 4 – 6 years
Employment Type: Full time
About the Role:
We are looking for a highly skilled Full Stack Engineer with 4– 6 years of experience who is proficient in JavaScript, ReactJS, Python, databases, and cloud platforms (AWS/GCP). The ideal candidate should have experience working in fast-paced environments, preferably in startups, and be comfortable handling both front-end and back-end development.

Key Responsibilities:
Design, develop, and maintain scalable web applications using ReactJS and Python.
Build and optimize APIs and backend services for high performance and scalability.
Work with databases (SQL/NoSQL) for data modeling and efficient storage solutions.
Deploy, manage, and optimize applications in AWS/GCP cloud environments.
Collaborate with cross-functional teams to define, design, and ship new features.
Ensure application security, performance, and maintainability.
Troubleshoot, debug, and upgrade existing applications.
Follow best practices in coding, testing, and DevOps for continuous improvement.

Required Skills & Qualifications:
4 – 6 years of experience in full stack development.
Expertise in JavaScript (ReactJS), Python, and backend development.
Strong knowledge of databases (SQL & NoSQL) and data management.
Experience with AWS or GCP cloud services for deployment and infrastructure management.
Familiarity with microservices architecture, RESTful APIs, and serverless computing.
Understanding of CI/CD pipelines, Docker, and Kubernetes is a plus.
Experience working in fast-moving, startup environments.
Strong problem-solving skills, ability to work independently and in a team.
Why Join Us?
Opportunity to work on cutting-edge technology in a dynamic environment.
A fast-paced startup culture with rapid learning and growth opportunities.
Competitive salary, flexible work environment, and exciting challenges.

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4258712056,https://www.linkedin.com/jobs/view/4258712056,Pending,Unknown,2025-07-03 08:52:36.354643,Asking for Security clearance,"
About the job
Experience: 2 - 4 yrs

About the Role: 
We’re looking for a passionate and skilled Full Stack Developer to help us build scalable, secure, and high-performance web applications. You’ll work with React.js, Next.js, Node.js, and AWS Serverless technologies, collaborating with UI/UX designers, backend engineers, and product teams.

Key Responsibilities: 

Frontend (React.js + Next.js):
Develop fast, scalable, and responsive UIs using React.js and Next.js
Manage state using Redux (Saga) or Context API
Implement authentication and authorization flows (OAuth, JWT, etc.)
Build modular, reusable components using React Hooks
Style components using SCSS/SASS with responsive design
Optimize performance (lazy loading, code splitting, caching)
Apply front-end security best practices (XSS, CSRF protection)

Backend (Node.js + AWS Serverless):
Design and develop serverless APIs using Node.js and Serverless Framework
Deploy applications on AWS using Lambda, API Gateway, S3, RDS, IAM, etc.
Manage environment configurations and secrets (SSM / Secrets Manager)
Design and maintain MySQL schemas and stored procedures
Set up CI/CD pipelines using Bitbucket Pipelines or GitHub Actions
Monitor logs and performance metrics using CloudWatch
Follow best practices for backend security, scalability, and disaster recovery

Required Skills
Proficiency in JavaScript (ES6+), React.js, and Node.js
Hands-on experience with Next.js for SSR and static site generation
Strong understanding of Redux, Redux Saga, or Context API
Expertise in SCSS/SASS and responsive UI development
Experience working with AWS services (Lambda, API Gateway, RDS, S3)
Solid knowledge of MySQL – writing complex queries and schema design
Familiarity with Git, version control, pull requests, and CI/CD pipelines
Awareness of secure coding practices for both frontend and backend

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4257160779,https://www.linkedin.com/jobs/view/4257160779,Pending,Unknown,2025-07-03 08:52:49.740061,Required experience is high,"
About the job
Frontend Developer with React.js & TypeScript 

Location: Bangalore

Work Mode: Hybrid

Client: IBM

End Client: Shell

Total Experience: 6–7 Years

Relevant Experience: 5+ Years React.js and Typescript

Notice Period: Immediate Joiners Preferred

Employment Type: Full-Time
We are looking for an experienced Frontend Developer with strong expertise in React.js and TypeScript

Key Responsibilities:
Develop modern, responsive web interfaces using React.js and TypeScript
Write clean, maintainable, and scalable front-end code
Integrate with RESTful APIs and backend services
Collaborate with design, product, and backend teams in an Agile environment
Optimize applications for speed and responsiveness

Required Skills:
6–7 years of total IT experience with 5+ years in React.js development
Strong hands-on in TypeScript, React Hooks, and component-based architecture
Good understanding of HTML5, CSS3, and modern JavaScript (ES6+)
Experience with version control systems (Git) and Agile methodologies
Excellent debugging, problem-solving, and communication skills

Experience required 7 > Current Experience 5. Skipping this job!
",Skipped,Not Available
